clientnum,customer_age,gender,education_level,marital_status,income_category
804668658,26,F,Uneducated,Single,Less than $40K
804670758,48,F,Unknown,Divorced,Unknown
804673308,49,M,Uneducated,Married,$40K - $60K
804708633,44,F,Uneducated,Single,Less than $40K
804820233,38,M,Unknown,Divorced,$80K - $120K
804829533,59,M,High School,Single,$60K - $80K
804833058,49,M,Unknown,Single,$80K - $120K
804840033,45,M,College,Married,$60K - $80K
804847308,64,F,Graduate,Single,$40K - $60K
804867183,37,M,Unknown,Married,$60K - $80K
805229133,46,M,Unknown,Unknown,$80K - $120K
805254708,36,F,Unknown,Married,Unknown
805259733,55,F,Unknown,Married,Unknown
805261983,35,F,Unknown,Married,Less than $40K
805282908,43,M,Graduate,Unknown,$40K - $60K
805313808,52,F,High School,Married,$40K - $60K
805453908,33,M,High School,Divorced,$40K - $60K
805458933,39,F,Graduate,Single,$40K - $60K
805461783,47,F,Graduate,Divorced,Less than $40K
805485933,45,F,Graduate,Married,Less than $40K
805516608,50,M,Graduate,Married,$80K - $120K
805522758,44,F,Doctorate,Divorced,Less than $40K
805524708,52,F,High School,Divorced,Less than $40K
805534608,54,F,College,Single,$40K - $60K
805543158,52,M,Graduate,Married,$120K +
805546308,65,F,High School,Single,Less than $40K
806140383,59,M,High School,Single,$80K - $120K
806160108,61,M,High School,Married,$40K - $60K
806165208,47,M,Doctorate,Divorced,$60K - $80K
806170158,39,M,Graduate,Single,$60K - $80K
806179683,63,F,College,Single,$40K - $60K
806189658,50,F,Uneducated,Single,Less than $40K
806219808,52,M,College,Unknown,$120K +
806226933,37,M,High School,Unknown,$120K +
806232408,54,F,Graduate,Married,Unknown
806244183,39,M,Graduate,Divorced,$60K - $80K
806250783,57,F,High School,Married,Less than $40K
806256333,41,M,Graduate,Unknown,$60K - $80K
806264958,52,F,High School,Single,Less than $40K
806392908,52,F,High School,Single,Unknown
806407308,54,F,College,Single,Unknown
806415183,51,F,Doctorate,Married,Unknown
806428908,60,F,Graduate,Single,Unknown
806432433,40,F,High School,Single,$40K - $60K
806619333,36,F,High School,Single,Less than $40K
806624208,47,M,High School,Married,$40K - $60K
806634783,38,F,College,Married,Less than $40K
806637558,58,M,High School,Married,$60K - $80K
806641683,44,M,Uneducated,Married,$80K - $120K
806649333,47,F,High School,Unknown,Unknown
806652483,41,F,High School,Single,$40K - $60K
806656083,48,F,Graduate,Married,$40K - $60K
806694333,44,F,Unknown,Married,Less than $40K
806752533,27,F,Post-Graduate,Single,Less than $40K
806824908,45,M,Unknown,Married,$120K +
806889633,38,M,Uneducated,Married,$80K - $120K
806894133,34,F,Post-Graduate,Single,Unknown
806900508,53,F,High School,Married,Less than $40K
806908608,46,F,Unknown,Married,Less than $40K
806914158,38,F,Graduate,Married,$40K - $60K
806917983,32,F,Graduate,Divorced,Unknown
806947308,40,M,Post-Graduate,Married,$60K - $80K
806970033,48,M,High School,Unknown,$40K - $60K
806989008,30,F,High School,Single,Unknown
806992533,49,F,Graduate,Married,Less than $40K
806995683,61,M,Doctorate,Single,$60K - $80K
807014583,31,F,Graduate,Divorced,Unknown
807030858,51,M,High School,Single,$120K +
807044958,34,M,High School,Married,$40K - $60K
807136758,58,F,High School,Married,Less than $40K
807137808,45,M,High School,Divorced,$60K - $80K
807141183,34,M,Graduate,Married,$120K +
807149058,48,F,Unknown,Married,Less than $40K
807157833,56,F,Uneducated,Single,Unknown
807161508,26,M,Unknown,Single,Less than $40K
807165033,49,M,Post-Graduate,Single,$60K - $80K
807173358,56,F,Post-Graduate,Married,Less than $40K
807209808,48,M,High School,Single,$60K - $80K
807226683,48,M,Unknown,Single,$40K - $60K
807237783,50,M,Uneducated,Single,$60K - $80K
807244983,65,F,College,Married,Less than $40K
807275733,27,M,Post-Graduate,Single,Unknown
807349158,36,M,Doctorate,Divorced,$120K +
807369708,52,M,College,Married,$120K +
807379833,48,M,Graduate,Divorced,$40K - $60K
807393558,51,M,Unknown,Single,$120K +
807426033,37,M,Unknown,Single,$60K - $80K
807523008,37,M,Graduate,Single,Unknown
807584958,50,M,Uneducated,Married,$60K - $80K
807587433,56,F,Doctorate,Married,Less than $40K
807589908,47,F,Unknown,Married,Less than $40K
807593058,41,F,Unknown,Single,$40K - $60K
807596358,49,M,Uneducated,Married,$80K - $120K
807600633,44,F,Doctorate,Divorced,Unknown
807604233,54,M,Graduate,Married,$80K - $120K
807722658,51,F,Graduate,Single,Less than $40K
807915408,41,F,College,Married,$40K - $60K
807946833,44,F,Graduate,Single,Less than $40K
807964908,41,M,High School,Married,$60K - $80K
807971658,47,F,Unknown,Married,Less than $40K
807977808,39,F,Graduate,Single,Less than $40K
807986133,57,M,College,Married,$60K - $80K
807990108,44,M,Uneducated,Divorced,$120K +
808045833,49,M,Uneducated,Single,Less than $40K
808169358,57,M,Uneducated,Single,$40K - $60K
808273533,39,M,High School,Single,$60K - $80K
808279158,51,M,Graduate,Married,$80K - $120K
808281483,46,F,Unknown,Single,Less than $40K
808284783,62,F,Unknown,Married,Less than $40K
808287408,45,M,Graduate,Married,$80K - $120K
808292958,26,M,Graduate,Single,Less than $40K
808527183,46,F,College,Married,Less than $40K
808669083,52,F,Graduate,Married,Less than $40K
808675083,61,M,Graduate,Single,Unknown
808681158,57,M,Graduate,Married,$80K - $120K
808705758,43,M,Unknown,Unknown,$80K - $120K
808732458,48,M,Unknown,Married,$120K +
808743558,42,F,High School,Married,Unknown
808747233,50,M,Doctorate,Married,$120K +
808750458,32,M,Doctorate,Single,$60K - $80K
808753758,52,M,Uneducated,Divorced,$120K +
808756458,47,M,Graduate,Married,$80K - $120K
808796208,54,F,Unknown,Divorced,$40K - $60K
808891983,42,F,Graduate,Unknown,Less than $40K
808897683,53,M,Graduate,Single,$80K - $120K
808903308,54,F,Unknown,Married,$40K - $60K
808909008,61,M,Post-Graduate,Married,Less than $40K
808950108,39,F,Graduate,Married,Less than $40K
808964433,46,F,Doctorate,Divorced,Less than $40K
808967883,48,F,Unknown,Married,Less than $40K
808981608,50,F,Uneducated,Married,Less than $40K
809068983,40,F,Graduate,Married,Less than $40K
809071083,60,F,Graduate,Single,Less than $40K
809092458,36,F,Uneducated,Married,$40K - $60K
809127858,51,F,Post-Graduate,Single,$40K - $60K
809147283,43,F,Graduate,Married,Less than $40K
809164083,63,M,Graduate,Married,$40K - $60K
809169858,62,M,Graduate,Single,$60K - $80K
809276808,47,M,Graduate,Single,$80K - $120K
809290308,31,F,Graduate,Married,Less than $40K
809292483,44,F,College,Married,Less than $40K
809296308,46,M,College,Single,$80K - $120K
809307108,44,F,High School,Single,Unknown
809311758,40,M,Unknown,Single,$60K - $80K
809320908,42,M,High School,Single,$60K - $80K
809342208,26,M,Graduate,Single,Unknown
809358708,38,M,Unknown,Single,$80K - $120K
809360883,46,M,College,Single,$60K - $80K
809363958,49,F,High School,Married,$40K - $60K
809378133,43,F,Uneducated,Single,Less than $40K
809425533,45,F,Uneducated,Divorced,$40K - $60K
809440008,39,F,High School,Single,Unknown
809445858,38,F,Graduate,Single,Less than $40K
809452383,37,F,Graduate,Married,Less than $40K
809459733,43,F,Unknown,Single,Less than $40K
809464608,47,F,High School,Married,Unknown
809538783,49,M,High School,Single,$120K +
809540733,52,M,High School,Married,$80K - $120K
809559933,45,F,Graduate,Married,Unknown
809565183,52,F,Graduate,Single,Less than $40K
809582058,48,M,Unknown,Unknown,$40K - $60K
809589783,41,M,Post-Graduate,Married,$40K - $60K
809599158,48,M,Uneducated,Single,$80K - $120K
809608533,49,F,Post-Graduate,Single,Unknown
809616108,38,F,High School,Single,Less than $40K
809620833,35,F,Unknown,Single,Unknown
809626983,48,F,High School,Married,Less than $40K
809631483,42,M,Post-Graduate,Unknown,$80K - $120K
809797158,42,M,Uneducated,Single,$80K - $120K
809809008,47,F,Graduate,Married,Less than $40K
809811858,43,M,High School,Unknown,$80K - $120K
809818008,36,M,Uneducated,Married,$80K - $120K
809825358,53,F,Uneducated,Married,Less than $40K
809844108,48,M,Doctorate,Single,$60K - $80K
809846283,42,F,Unknown,Married,Less than $40K
809849358,55,F,Graduate,Divorced,Less than $40K
809855808,51,F,Graduate,Married,Less than $40K
809937933,42,F,Graduate,Married,$40K - $60K
809941233,53,M,Graduate,Married,$80K - $120K
809951133,54,M,College,Single,$120K +
809954133,49,M,Uneducated,Married,$60K - $80K
809959683,55,M,College,Married,$80K - $120K
809962908,48,F,Graduate,Single,Unknown
809966058,48,F,Unknown,Married,Less than $40K
809967783,34,F,Graduate,Divorced,$40K - $60K
809976033,49,M,Uneducated,Married,$60K - $80K
809978733,33,F,High School,Single,$40K - $60K
809984133,37,M,Doctorate,Single,$120K +
809990883,48,F,Graduate,Single,Less than $40K
810040908,42,F,High School,Single,Less than $40K
810201783,26,F,Graduate,Single,$40K - $60K
810220833,42,M,Graduate,Unknown,$40K - $60K
810261633,44,M,Graduate,Single,$60K - $80K
810271083,47,F,Unknown,Single,$40K - $60K
810321933,35,M,High School,Unknown,$80K - $120K
810347208,51,M,Unknown,Married,$120K +
810449883,64,M,Unknown,Married,Less than $40K
810493458,52,F,Uneducated,Single,Unknown
810545733,47,F,College,Married,Unknown
810586833,38,F,Graduate,Divorced,Unknown
810667158,40,M,High School,Divorced,$40K - $60K
810789708,38,F,Post-Graduate,Single,Less than $40K
810856833,45,M,College,Unknown,$120K +
810868758,39,M,Uneducated,Married,$40K - $60K
810875958,51,F,Graduate,Married,Less than $40K
810974958,51,M,High School,Married,$60K - $80K
810986883,45,F,High School,Single,Unknown
811005858,33,F,Unknown,Married,Less than $40K
811013658,41,M,High School,Married,$120K +
811035483,47,M,Uneducated,Divorced,$120K +
811076883,45,M,Graduate,Married,$40K - $60K
811081083,48,F,Uneducated,Single,Less than $40K
811095483,48,F,Graduate,Married,$40K - $60K
811111083,56,M,High School,Married,$60K - $80K
811140933,43,F,High School,Married,Less than $40K
811457058,51,F,Post-Graduate,Married,Less than $40K
811463283,54,M,Graduate,Single,$80K - $120K
811467708,33,M,Graduate,Married,$80K - $120K
811475733,53,F,College,Married,$40K - $60K
811527933,65,F,College,Single,Less than $40K
811532208,51,M,Graduate,Married,$40K - $60K
811534983,54,F,Graduate,Married,Less than $40K
811554708,44,F,High School,Married,Unknown
811571733,26,F,Unknown,Single,Unknown
811604133,47,F,Unknown,Single,Less than $40K
811697958,50,F,Unknown,Married,Less than $40K
811700058,41,M,Graduate,Single,$60K - $80K
811705233,45,M,Unknown,Single,$40K - $60K
811713408,58,F,High School,Married,$40K - $60K
811721133,62,M,High School,Married,$40K - $60K
811762383,42,F,Graduate,Married,Less than $40K
811775883,46,M,Graduate,Divorced,$60K - $80K
811793433,50,F,Graduate,Divorced,Unknown
811889808,43,M,Graduate,Married,$80K - $120K
811898133,40,F,High School,Divorced,Less than $40K
811907583,45,F,Uneducated,Single,Unknown
811912608,52,F,Graduate,Married,$40K - $60K
811915383,36,M,Uneducated,Married,$40K - $60K
811942983,55,M,High School,Married,$120K +
811965558,46,F,College,Single,$40K - $60K
811970808,53,F,Graduate,Single,Less than $40K
811974483,56,M,Graduate,Single,$40K - $60K
811980858,36,M,Graduate,Married,$60K - $80K
811989858,49,M,Uneducated,Unknown,$60K - $80K
812019933,65,M,Uneducated,Married,$40K - $60K
812089383,41,M,Unknown,Single,$80K - $120K
812218908,46,F,Unknown,Married,Less than $40K
812222208,54,F,Uneducated,Single,Unknown
812224983,56,M,Graduate,Single,$120K +
812230308,47,M,Graduate,Married,$40K - $60K
812235108,44,F,Graduate,Unknown,Less than $40K
812247033,51,F,Uneducated,Married,Less than $40K
812406183,45,F,Unknown,Single,Less than $40K
812408058,39,M,Unknown,Unknown,$120K +
812411058,49,F,Uneducated,Single,Less than $40K
812420358,61,F,Graduate,Married,Less than $40K
812441358,26,M,College,Divorced,$40K - $60K
812443458,57,M,Graduate,Single,$120K +
812446158,54,F,Uneducated,Single,Less than $40K
812449758,43,M,High School,Single,$60K - $80K
812453283,42,M,Graduate,Married,$40K - $60K
812465958,53,F,Post-Graduate,Divorced,Unknown
812488608,44,F,College,Unknown,Less than $40K
812493033,44,F,High School,Single,$40K - $60K
812501358,46,F,Post-Graduate,Divorced,Less than $40K
812534958,40,F,High School,Married,$40K - $60K
812597508,39,F,High School,Married,$40K - $60K
812618883,47,M,High School,Divorced,Unknown
812627208,60,F,College,Single,Less than $40K
812653383,55,F,College,Single,$40K - $60K
812671758,47,F,Doctorate,Married,Unknown
812785158,42,M,Uneducated,Married,Less than $40K
812788233,31,F,Graduate,Married,Less than $40K
812794983,41,F,College,Married,Less than $40K
812801958,55,F,Unknown,Married,Less than $40K
812809083,37,F,Unknown,Single,Unknown
812956983,51,M,Graduate,Married,$80K - $120K
812973708,42,M,High School,Unknown,$40K - $60K
812979408,39,F,Unknown,Married,$40K - $60K
813053733,53,M,Unknown,Single,$120K +
813153108,49,M,College,Married,$80K - $120K
813182658,49,F,High School,Married,Less than $40K
813200058,63,M,Graduate,Married,$40K - $60K
813213558,53,F,Doctorate,Single,Less than $40K
813230208,45,M,College,Single,$120K +
813234108,45,F,Uneducated,Married,Less than $40K
813240408,45,F,High School,Married,Unknown
813247083,38,M,Graduate,Married,$80K - $120K
813261408,52,F,Uneducated,Married,$40K - $60K
813338733,47,F,Unknown,Single,Unknown
813380058,64,F,Graduate,Single,Unknown
813427833,45,F,Graduate,Single,Less than $40K
813435108,49,F,Graduate,Single,Less than $40K
813449508,61,M,Graduate,Married,$60K - $80K
813453408,40,F,College,Married,Less than $40K
813469458,26,F,Graduate,Single,$40K - $60K
813499458,45,M,High School,Unknown,$60K - $80K
813573333,60,M,High School,Married,Less than $40K
813752433,43,F,Graduate,Single,Less than $40K
813755658,60,M,Graduate,Single,$80K - $120K
813764283,39,M,High School,Married,$80K - $120K
813804783,41,F,High School,Single,$40K - $60K
813807258,50,F,High School,Married,$40K - $60K
813810333,50,M,Post-Graduate,Married,$60K - $80K
813814008,53,F,High School,Married,Less than $40K
813890883,44,F,Uneducated,Unknown,Less than $40K
813895458,49,F,Unknown,Single,Unknown
813901458,60,M,High School,Single,$60K - $80K
813905508,57,F,Uneducated,Single,Less than $40K
813915933,45,M,Graduate,Divorced,$40K - $60K
813952233,44,M,Graduate,Unknown,Less than $40K
813961233,30,M,Unknown,Single,$80K - $120K
813964383,35,M,Graduate,Single,$40K - $60K
813967983,44,F,College,Married,$40K - $60K
813971283,43,M,Unknown,Married,$80K - $120K
813990483,27,F,High School,Married,Less than $40K
814086333,36,M,College,Married,$40K - $60K
814091058,38,F,College,Single,Less than $40K
814092858,49,F,Graduate,Unknown,Unknown
814181433,46,M,College,Married,$40K - $60K
814191333,55,M,Unknown,Divorced,$120K +
814195758,42,M,Graduate,Single,$60K - $80K
814219008,65,M,Doctorate,Single,$40K - $60K
814312308,54,F,Uneducated,Married,$40K - $60K
814364808,36,F,Uneducated,Married,Unknown
814459833,42,F,Graduate,Single,Less than $40K
814471983,42,M,High School,Divorced,$80K - $120K
814483608,47,F,Graduate,Divorced,Less than $40K
814489683,34,F,Unknown,Single,Less than $40K
814497483,60,M,Uneducated,Married,$60K - $80K
814513008,38,M,Graduate,Married,$80K - $120K
814529508,39,F,High School,Unknown,Unknown
814571058,30,F,College,Single,Less than $40K
814586958,43,F,College,Divorced,Unknown
814590483,45,F,Graduate,Married,$40K - $60K
814593858,58,M,High School,Single,$120K +
814611633,47,F,Uneducated,Single,Less than $40K
814752558,50,M,Uneducated,Married,$40K - $60K
814760358,53,M,Graduate,Unknown,$40K - $60K
814765533,44,F,High School,Single,$40K - $60K
814776033,34,M,Graduate,Single,$80K - $120K
814785108,45,F,Graduate,Married,Less than $40K
814829583,42,F,Unknown,Single,Less than $40K
814833408,56,M,Doctorate,Married,$60K - $80K
814840833,44,M,Doctorate,Married,$120K +
814845933,62,M,Graduate,Single,$80K - $120K
814852533,50,M,Graduate,Married,$80K - $120K
814987983,37,F,College,Single,$40K - $60K
814989933,45,F,College,Unknown,Less than $40K
814995933,58,F,Graduate,Married,Less than $40K
815001108,48,M,Doctorate,Single,Less than $40K
815015283,43,F,Graduate,Married,Less than $40K
815062383,35,F,High School,Married,Less than $40K
815072283,50,F,Graduate,Married,Less than $40K
815078433,42,F,Unknown,Married,Less than $40K
815085708,60,F,High School,Single,$40K - $60K
815088483,28,F,Graduate,Divorced,Less than $40K
815091333,48,F,Unknown,Married,Less than $40K
815104608,28,F,Graduate,Divorced,Less than $40K
815230458,31,M,High School,Divorced,$40K - $60K
815240358,47,F,Uneducated,Married,Unknown
815253708,46,F,High School,Divorced,Less than $40K
815288583,32,M,Graduate,Married,$40K - $60K
815299833,38,F,Graduate,Married,Less than $40K
815308683,46,M,College,Married,$80K - $120K
815315058,48,F,High School,Married,$40K - $60K
815320383,46,F,Unknown,Unknown,Less than $40K
815324433,46,F,High School,Married,Less than $40K
815353083,44,M,College,Divorced,$80K - $120K
815472108,42,M,High School,Single,$40K - $60K
815484783,57,M,Uneducated,Single,$60K - $80K
815498733,51,F,Unknown,Single,Less than $40K
815500983,59,F,Uneducated,Married,Less than $40K
815504583,48,F,Graduate,Single,$40K - $60K
815510883,36,M,Post-Graduate,Single,$40K - $60K
815515158,49,F,Unknown,Single,$40K - $60K
815520333,55,M,High School,Married,$60K - $80K
815525508,46,F,High School,Unknown,Less than $40K
815539233,54,M,High School,Single,$80K - $120K
815582358,47,F,Unknown,Unknown,Less than $40K
815589558,50,M,Post-Graduate,Married,$80K - $120K
815596608,48,F,Uneducated,Married,$40K - $60K
815598858,48,M,Graduate,Married,$40K - $60K
815613033,49,M,Unknown,Married,Less than $40K
815727183,36,M,High School,Single,$80K - $120K
815756058,54,F,Graduate,Single,Less than $40K
815761908,46,F,Unknown,Married,Unknown
815767983,45,M,Graduate,Married,$60K - $80K
815772333,48,F,Unknown,Single,Less than $40K
815789883,46,F,College,Single,Less than $40K
815812683,47,M,Unknown,Single,$120K +
815826708,53,F,Unknown,Married,$40K - $60K
815830083,53,F,Uneducated,Single,Less than $40K
815838633,34,M,Unknown,Married,$60K - $80K
