clientnum,attrition_flag,dependent_count,card_category,months_on_book,months_inactive_12_mon,contacts_count_12_mon,credit_limit,avg_open_to_buy,avg_utilization_ratio
714045783,Attrited Customer,2,Blue,29,2,6,2547,582,0.771
789122808,Attrited Customer,4,Blue,29,2,3,3281,3281,0
711453783,Existing Customer,3,Blue,29,2,3,1966,514,0.739
794947683,Existing Customer,4,Blue,29,3,0,2118,929,0.561
710310108,Existing Customer,1,Blue,29,3,2,2406,701,0.709
803398983,Existing Customer,3,Blue,29,2,3,1511,647,0.572
719685408,Attrited Customer,2,Blue,29,2,2,6332,6014,0.05
710792733,Existing Customer,3,Blue,29,2,2,2897,2259,0.22
780076833,Existing Customer,1,Blue,29,1,2,8315,7307,0.121
715510683,Existing Customer,1,Blue,29,2,2,2506,1144,0.543
718689258,Existing Customer,2,Blue,29,2,3,1693,592,0.65
711461658,Existing Customer,1,Blue,29,3,2,3291,2094,0.364
818763033,Existing Customer,3,Blue,29,1,1,6169,3652,0.408
718178583,Existing Customer,2,Blue,29,3,1,4710,3106,0.341
720070383,Existing Customer,3,Blue,29,3,3,2429,463,0.809
712667058,Existing Customer,1,Blue,29,1,3,1568,573,0.635
719620983,Existing Customer,2,Blue,29,3,0,2701,862,0.681
715815783,Existing Customer,3,Blue,29,2,2,3429,3429,0
711533058,Existing Customer,2,Blue,29,2,3,3347,1107,0.669
711237633,Attrited Customer,0,Blue,29,3,3,1460,1460,0
771219033,Existing Customer,1,Blue,29,3,3,17506,15527,0.113
721282908,Existing Customer,4,Blue,29,1,2,1438.3,1438.3,0
772601283,Existing Customer,1,Blue,29,2,2,23034,21042,0.086
718065333,Existing Customer,4,Blue,29,4,3,2385,414,0.826
710484408,Attrited Customer,4,Blue,29,3,3,8700,6958,0.2
713436183,Existing Customer,3,Blue,29,3,2,5640,5640,0
804371733,Existing Customer,2,Blue,29,2,3,9109,7762,0.148
721483158,Existing Customer,3,Blue,29,3,3,7298,7298,0
710436108,Existing Customer,4,Blue,29,4,2,3600,2854,0.207
779870883,Existing Customer,4,Blue,29,2,1,4595,2814,0.388
778937583,Existing Customer,3,Blue,29,1,1,2228,779,0.65
711201108,Attrited Customer,3,Blue,29,3,3,1653,1653,0
713935533,Existing Customer,3,Silver,29,1,3,19360,18490,0.045
712163433,Attrited Customer,3,Blue,29,2,4,1684,1040,0.382
709314408,Existing Customer,2,Blue,29,3,1,4938,3345,0.323
713546883,Existing Customer,2,Blue,29,2,3,4786,3233,0.324
710423358,Existing Customer,1,Blue,29,3,3,1438.3,472.3,0.672
779405133,Existing Customer,3,Blue,29,3,1,5716,5093,0.109
717856983,Existing Customer,5,Blue,29,2,3,1840,573,0.689
712829808,Attrited Customer,3,Blue,29,3,4,2187,2187,0
713717283,Attrited Customer,3,Blue,29,3,3,2473,141,0.943
778632933,Existing Customer,3,Blue,29,1,2,2548,550,0.784
714514008,Attrited Customer,1,Blue,29,3,3,8953,8953,0
720967233,Existing Customer,2,Blue,29,1,1,3327,810,0.757
758340108,Existing Customer,2,Silver,29,3,2,10024,9111,0.091
753233733,Existing Customer,1,Blue,29,3,3,2155,865,0.599
816129258,Existing Customer,2,Blue,29,3,3,2509,612,0.756
711873033,Attrited Customer,3,Blue,29,2,3,1438.3,1438.3,0
769662033,Existing Customer,2,Blue,29,2,3,1438.3,1438.3,0
718001508,Existing Customer,3,Blue,29,1,2,2890,740,0.744
708514383,Existing Customer,2,Blue,29,1,0,3809,2637,0.308
712190358,Existing Customer,4,Blue,29,3,2,1843,41,0.978
719028783,Existing Customer,1,Blue,29,3,3,3422,3422,0
719170683,Existing Customer,1,Blue,29,2,3,10972,10972,0
757710783,Attrited Customer,1,Blue,29,2,3,1493,1493,0
788802483,Existing Customer,3,Blue,29,2,3,2814,1219,0.567
712774908,Existing Customer,4,Blue,29,2,2,2601,740,0.715
720165258,Existing Customer,2,Blue,29,3,1,3170,840,0.735
714469008,Existing Customer,2,Blue,29,3,3,2351,1014,0.569
712572858,Existing Customer,3,Blue,29,1,3,3413,1612,0.528
716181858,Existing Customer,2,Blue,29,2,2,1622,1622,0
708474333,Existing Customer,3,Blue,29,3,1,12294,9777,0.205
721190358,Existing Customer,4,Blue,29,2,2,29690,27173,0.085
780769308,Existing Customer,4,Blue,29,3,2,3919,1641,0.581
708535158,Existing Customer,2,Blue,29,1,3,9959,8458,0.151
717397983,Existing Customer,2,Blue,29,2,3,23402,22444,0.041
780064983,Existing Customer,1,Gold,29,1,3,34516,33574,0.027
771752508,Existing Customer,3,Blue,29,1,1,4660,2816,0.396
716742483,Existing Customer,1,Blue,29,3,3,7504,6370,0.151
717257658,Existing Customer,3,Blue,29,2,1,9357,7415,0.208
779257233,Existing Customer,2,Blue,29,3,2,28852,26878,0.068
778420383,Existing Customer,1,Blue,29,3,2,7650,5605,0.267
780200208,Existing Customer,2,Blue,29,2,2,11135,9572,0.14
713486583,Existing Customer,3,Blue,29,2,1,17277,15126,0.125
709108533,Existing Customer,4,Blue,29,2,3,9959,7743,0.223
714352533,Existing Customer,3,Silver,29,2,2,15472,14607,0.056
712152408,Existing Customer,4,Gold,29,2,1,34516,32586,0.056
789878283,Existing Customer,3,Blue,29,2,2,3152,1978,0.372
718458858,Attrited Customer,4,Silver,29,3,6,34516,34516,0
708662583,Attrited Customer,3,Silver,29,3,4,27945,27945,0
767023308,Existing Customer,3,Silver,29,2,2,34516,34516,0
713390433,Attrited Customer,3,Gold,29,3,2,34516,31999,0.073
717480783,Existing Customer,1,Blue,29,1,2,9680,7579,0.217
789200208,Existing Customer,4,Blue,29,3,3,3326,1145,0.656
719582058,Attrited Customer,3,Blue,29,2,3,24001,22372,0.068
711096633,Attrited Customer,2,Silver,29,2,6,12203,12203,0
717291333,Existing Customer,3,Blue,29,2,2,16722,16722,0
718298733,Existing Customer,4,Blue,29,3,2,12978,12978,0
721005108,Existing Customer,0,Blue,29,2,2,6991,5607,0.198
713281833,Attrited Customer,3,Blue,29,2,3,13589,11072,0.185
771071958,Existing Customer,3,Blue,28,1,2,7768,6099,0.215
720572508,Existing Customer,4,Blue,28,3,3,9830,7775,0.209
715550508,Existing Customer,3,Blue,28,1,2,2535,95,0.963
711009708,Existing Customer,3,Blue,28,1,0,21617,21617,0
713137233,Existing Customer,2,Blue,28,3,0,27756,25967,0.064
721144383,Existing Customer,4,Silver,28,1,2,28202,27359,0.03
779504058,Existing Customer,2,Blue,28,1,1,5014,3104,0.381
710698233,Existing Customer,4,Blue,28,1,2,10021,8818,0.12
717049533,Existing Customer,3,Blue,28,3,0,7262,5796,0.202
708579633,Existing Customer,4,Gold,28,2,2,23981,22193,0.075
721379433,Existing Customer,4,Blue,28,2,3,11338,11338,0
758317233,Existing Customer,1,Blue,28,5,2,3518,1943,0.448
716829483,Existing Customer,3,Blue,28,2,2,3249,1032,0.682
770724558,Attrited Customer,2,Blue,28,1,3,7340,7340,0
708557358,Existing Customer,2,Blue,28,2,3,22157,20802,0.061
818248383,Existing Customer,2,Blue,28,3,3,4049,4049,0
779320983,Existing Customer,4,Blue,28,3,2,19843,18665,0.059
712689333,Existing Customer,2,Blue,28,3,2,20241,19038,0.059
771492408,Existing Customer,2,Blue,28,1,2,2421,674,0.722
768921933,Existing Customer,2,Blue,28,3,3,2853,433,0.848
711147483,Attrited Customer,3,Blue,28,2,3,8551,7484,0.125
720244983,Existing Customer,3,Blue,28,1,1,3563,1856,0.479
794340033,Existing Customer,3,Blue,28,1,3,2799,1037,0.63
710045058,Existing Customer,5,Silver,28,1,3,18797,16639,0.115
720007383,Attrited Customer,2,Blue,28,1,3,4411,1894,0.571
712475733,Existing Customer,3,Blue,28,2,3,2435,547,0.775
717412608,Attrited Customer,2,Blue,28,2,2,7225,7225,0
803347908,Existing Customer,1,Gold,28,3,2,15987,15987,0
821771508,Existing Customer,0,Blue,28,1,2,3172,1117,0.648
720871383,Existing Customer,2,Blue,28,3,3,5634,3638,0.354
719728383,Existing Customer,4,Blue,28,1,2,6861,5263,0.233
718726833,Existing Customer,1,Blue,28,2,4,3327,3327,0
719358333,Existing Customer,4,Blue,28,1,4,2157,1583,0.266
714657108,Existing Customer,2,Blue,28,2,4,6660,5298,0.205
720836808,Existing Customer,3,Blue,28,2,2,11521,10374,0.1
713067033,Existing Customer,2,Blue,28,3,3,7147,5723,0.199
720511608,Existing Customer,0,Blue,28,3,3,16049,15250,0.05
708913233,Existing Customer,1,Blue,28,4,2,3601,2365,0.343
811467708,Existing Customer,2,Blue,28,2,2,22399,20968,0.064
779367858,Existing Customer,4,Blue,28,3,3,6224,4326,0.305
773297508,Existing Customer,3,Blue,28,1,3,24765,22766,0.081
811005858,Existing Customer,0,Blue,28,2,4,1438.3,1438.3,0
799249833,Existing Customer,2,Blue,28,1,4,4439,3595,0.19
713910108,Existing Customer,1,Blue,28,2,3,3946,1571,0.602
719143308,Existing Customer,2,Blue,28,4,3,2394,2394,0
757481283,Existing Customer,3,Blue,28,3,4,6921,4762,0.312
714411108,Existing Customer,3,Blue,28,2,3,3642,3032,0.167
719818983,Attrited Customer,1,Blue,28,3,4,12464,12464,0
779993208,Existing Customer,2,Blue,28,3,3,7049,7049,0
772706283,Existing Customer,2,Blue,28,3,4,6275,4696,0.252
709997958,Existing Customer,3,Blue,28,3,4,3478,3478,0
714746358,Existing Customer,3,Blue,28,1,2,4646,2966,0.362
713574708,Existing Customer,3,Blue,28,2,2,1640,463,0.718
719621958,Existing Customer,3,Blue,28,2,3,4365,4365,0
771844458,Existing Customer,3,Blue,28,1,2,20420,18763,0.081
801726933,Existing Customer,2,Blue,28,3,3,13384,11531,0.138
715168008,Existing Customer,3,Blue,28,2,3,8995,7448,0.172
771169458,Existing Customer,4,Blue,28,3,0,28020,26550,0.052
713469333,Existing Customer,2,Blue,28,2,4,19279,17852,0.074
711346383,Existing Customer,1,Blue,28,3,3,34516,34516,0
803587533,Existing Customer,1,Blue,28,3,4,2618,806,0.692
789911808,Existing Customer,3,Blue,28,2,2,2672,1413,0.471
780662133,Existing Customer,2,Blue,28,3,5,3257,740,0.773
715389708,Existing Customer,3,Blue,28,3,2,4824,2307,0.522
716900433,Existing Customer,2,Blue,28,2,2,2540,1138,0.552
797753283,Existing Customer,1,Blue,28,3,4,2707,671,0.752
778381608,Attrited Customer,4,Blue,28,3,4,6572,6155,0.063
801048483,Existing Customer,3,Blue,28,3,3,9180,7366,0.198
714327183,Existing Customer,4,Blue,28,3,1,1825,436,0.761
719804208,Existing Customer,2,Blue,28,1,3,6824,4951,0.274
789786258,Existing Customer,2,Blue,28,2,4,26570,24655,0.072
779449308,Existing Customer,4,Blue,28,3,4,3206,3206,0
787231233,Existing Customer,5,Silver,28,3,2,34516,32785,0.05
744483633,Existing Customer,3,Blue,28,3,2,14869,14869,0
788776908,Existing Customer,1,Blue,28,1,4,2797,995,0.644
709886583,Existing Customer,2,Blue,28,2,1,7411,6778,0.085
708823908,Existing Customer,3,Blue,28,1,3,16443,15080,0.083
712141683,Existing Customer,3,Blue,28,2,1,2944,2191,0.256
824667708,Existing Customer,1,Blue,28,3,3,2428,1401,0.423
708171858,Existing Customer,3,Blue,28,2,3,1864,783,0.58
799731033,Existing Customer,2,Blue,28,3,2,1438.3,1438.3,0
719291283,Existing Customer,4,Blue,28,1,2,2226,619,0.722
718373658,Existing Customer,3,Blue,28,3,0,5841,3378,0.422
712658283,Existing Customer,3,Blue,28,2,3,3701,2732,0.262
710607408,Existing Customer,3,Blue,28,1,4,18570,17046,0.082
789504183,Existing Customer,4,Blue,28,3,4,34516,34516,0
711256908,Existing Customer,2,Blue,28,3,3,10331,9374,0.093
787460883,Attrited Customer,3,Blue,28,3,4,11091,11091,0
709284333,Existing Customer,1,Blue,28,3,2,5260,4144,0.212
801700233,Existing Customer,2,Blue,28,3,0,3174,712,0.776
719855958,Existing Customer,4,Blue,28,1,4,4475,4475,0
712652283,Existing Customer,1,Blue,28,1,3,34516,33742,0.022
709012083,Existing Customer,1,Blue,28,3,4,4683,2169,0.537
709405758,Existing Customer,2,Blue,28,3,2,1911,694,0.637
821755233,Existing Customer,2,Blue,28,5,2,14999,13876,0.075
748617858,Existing Customer,5,Blue,28,2,3,4587,2883,0.371
779289033,Existing Customer,3,Blue,28,1,5,21646,19868,0.082
787578183,Existing Customer,3,Blue,28,3,2,1438.3,1438.3,0
717650133,Existing Customer,5,Blue,28,1,4,4821,3395,0.296
710248233,Existing Customer,3,Blue,28,2,3,3490,2069,0.407
716938383,Existing Customer,4,Blue,28,2,3,34516,34516,0
717222033,Existing Customer,3,Blue,28,1,4,1647,449,0.727
708665133,Existing Customer,2,Blue,28,2,3,3654,2482,0.321
717655458,Existing Customer,2,Silver,28,3,4,16903,15396,0.089
716431833,Existing Customer,2,Blue,28,3,4,11209,10044,0.104
711349083,Existing Customer,4,Blue,28,2,4,4012,4012,0
711942783,Existing Customer,3,Blue,28,1,3,2354,445,0.811
714162033,Existing Customer,3,Blue,28,4,3,5216,3697,0.291
712812408,Attrited Customer,3,Blue,28,3,3,1535,1535,0
780168333,Existing Customer,4,Blue,28,2,3,26548,24719,0.069
716492583,Existing Customer,1,Blue,28,3,4,2388,680,0.715
710197308,Existing Customer,2,Blue,28,3,0,1438.3,1438.3,0
794528283,Existing Customer,4,Blue,28,2,2,2748,1870,0.32
709101258,Attrited Customer,2,Blue,28,2,2,1478,954,0.355
721427358,Attrited Customer,4,Blue,28,1,3,8757,8757,0
713593683,Existing Customer,3,Blue,28,3,3,11155,9572,0.142
709134333,Existing Customer,2,Blue,28,2,3,3136,883,0.718
771474108,Existing Customer,2,Blue,28,2,2,1794,775,0.568
721028283,Existing Customer,4,Blue,28,1,3,11494,10334,0.101
716385858,Existing Customer,4,Blue,28,2,4,2205,960,0.565
718410258,Existing Customer,3,Blue,28,4,4,13441,13441,0
708923658,Existing Customer,3,Blue,28,2,2,7234,5814,0.196
809978733,Existing Customer,2,Blue,28,2,3,1438.3,692.3,0.519
717443658,Existing Customer,0,Blue,28,3,1,1920,1920,0
708205083,Existing Customer,1,Blue,28,4,3,1438.3,1438.3,0
712325433,Existing Customer,2,Blue,28,2,2,1493,701,0.53
779499933,Existing Customer,5,Blue,28,1,1,34516,33257,0.036
710644158,Existing Customer,3,Blue,28,3,1,31743,30411,0.042
713417433,Existing Customer,2,Blue,28,1,3,1711,1711,0
709585758,Existing Customer,4,Blue,28,1,4,34516,34516,0
710622333,Existing Customer,2,Blue,28,2,2,2751,493,0.821
714277758,Existing Customer,1,Blue,28,2,1,11557,10507,0.091
709922508,Existing Customer,4,Blue,28,1,1,2712,2712,0
717001908,Attrited Customer,5,Blue,28,2,2,6936,6936,0
779739783,Existing Customer,2,Blue,28,3,2,19826,18437,0.07
789707433,Existing Customer,4,Blue,28,2,2,2515,1202,0.522
717448383,Attrited Customer,4,Blue,28,2,4,4428,4428,0
709236633,Existing Customer,3,Blue,28,1,3,6608,4338,0.344
779296908,Existing Customer,3,Blue,28,3,3,1438.3,862.3,0.4
715340733,Existing Customer,1,Blue,28,2,4,2222,2222,0
789109983,Existing Customer,3,Blue,28,1,4,4464,3046,0.318
710411358,Attrited Customer,4,Blue,28,2,4,7596,5397,0.289
719954733,Existing Customer,2,Blue,28,6,3,30357,29102,0.041
718926258,Existing Customer,1,Blue,28,3,2,2458,1816,0.261
708269583,Existing Customer,3,Blue,28,2,4,2029,652,0.679
780086658,Attrited Customer,4,Blue,28,2,4,18229,18229,0
714569958,Existing Customer,2,Blue,28,2,1,3206,747,0.767
779219208,Existing Customer,2,Blue,28,1,3,1744,1744,0
770753733,Existing Customer,5,Blue,28,3,2,3044,1179,0.613
709460883,Attrited Customer,2,Blue,28,2,4,1614,1614,0
816850458,Attrited Customer,2,Blue,28,2,4,1698,1698,0
783070833,Existing Customer,4,Blue,28,2,3,2472,573,0.768
716974383,Existing Customer,5,Blue,28,2,0,2491,512,0.794
772082208,Existing Customer,1,Blue,28,2,2,16199,16199,0
711126483,Existing Customer,1,Blue,28,3,3,1438.3,839.3,0.416
712237458,Existing Customer,3,Blue,28,2,2,11629,10827,0.069
788630958,Existing Customer,2,Blue,28,1,2,11627,11627,0
721137558,Attrited Customer,4,Blue,28,2,3,5821,4927,0.154
721511883,Existing Customer,3,Blue,28,2,2,1709,1709,0
718431258,Existing Customer,4,Blue,28,3,3,3126,1623,0.481
780036483,Existing Customer,1,Blue,28,5,2,1690,231,0.863
770968383,Attrited Customer,4,Silver,28,2,3,34516,33691,0.024
710476908,Existing Customer,3,Blue,28,3,3,9371,8305,0.114
708621408,Existing Customer,1,Blue,28,2,1,1438.3,1438.3,0
716932308,Existing Customer,2,Blue,28,1,3,4693,4059,0.135
772409733,Existing Customer,3,Blue,28,1,3,3400,1093,0.679
716856408,Attrited Customer,4,Blue,28,2,4,1438.3,1438.3,0
712637283,Existing Customer,2,Blue,28,1,2,2169,567,0.739
711288558,Existing Customer,3,Blue,28,2,2,2035,861,0.577
780055308,Existing Customer,3,Blue,28,1,3,1438.3,1438.3,0
789052308,Attrited Customer,3,Blue,28,2,2,4323,4323,0
779486433,Existing Customer,5,Blue,28,2,3,2424,255,0.895
794490858,Existing Customer,1,Silver,28,1,2,15713,14326,0.088
714684933,Attrited Customer,1,Blue,28,2,3,3680,3680,0
716753058,Existing Customer,3,Blue,28,2,2,2699,2135,0.209
720520308,Attrited Customer,4,Blue,28,2,3,8318,5801,0.303
719384433,Attrited Customer,3,Blue,28,2,3,1877,674,0.641
721316358,Existing Customer,3,Blue,28,1,1,9577,8945,0.066
789541458,Existing Customer,1,Blue,28,0,2,1438.3,461.3,0.679
716973333,Existing Customer,3,Blue,28,3,2,4642,2966,0.361
720612333,Attrited Customer,3,Blue,28,2,2,1951,1951,0
712214283,Existing Customer,2,Blue,28,3,3,18295,18295,0
770717883,Existing Customer,2,Blue,28,2,1,1820,1820,0
789996783,Existing Customer,3,Blue,28,3,2,5393,2884,0.465
712220283,Existing Customer,2,Blue,28,2,3,12222,12222,0
720210483,Existing Customer,3,Blue,28,2,3,6720,4577,0.319
779942808,Existing Customer,3,Blue,28,2,1,1438.3,1438.3,0
719734533,Existing Customer,4,Blue,28,2,2,1438.3,749.3,0.479
709803258,Attrited Customer,2,Blue,28,2,3,12073,12073,0
713310558,Existing Customer,2,Blue,28,2,2,2035,415,0.796
720126033,Existing Customer,4,Blue,28,3,3,1944,140,0.928
805453908,Existing Customer,1,Blue,28,1,3,2507,915,0.635
757761033,Existing Customer,3,Blue,28,6,2,3250,1690,0.48
719990358,Existing Customer,3,Blue,28,1,1,1967,1967,0
712407783,Existing Customer,1,Blue,28,3,3,1809,628,0.653
720062508,Attrited Customer,2,Blue,28,2,2,1628,1628,0
720872433,Attrited Customer,1,Blue,28,3,6,3911,3911,0
713531808,Existing Customer,1,Blue,28,1,1,1438.3,1438.3,0
771497283,Existing Customer,2,Blue,28,6,3,2917,1607,0.449
713592408,Existing Customer,3,Blue,28,3,2,2590,2590,0
717278808,Existing Customer,3,Blue,28,2,1,1788,1788,0
717688233,Existing Customer,4,Blue,28,1,0,2432,1581,0.35
717971208,Existing Customer,5,Blue,28,3,2,2077,2077,0
709965858,Existing Customer,1,Blue,28,3,3,9880,8088,0.181
713381433,Attrited Customer,1,Blue,28,3,3,4196,3465,0.174
708899283,Existing Customer,3,Blue,28,3,3,2690,755,0.719
720507108,Attrited Customer,3,Blue,28,3,2,1601,1601,0
769200858,Existing Customer,4,Blue,28,2,3,1438.3,1438.3,0
789347133,Existing Customer,2,Blue,28,1,1,4468,2073,0.536
710675508,Existing Customer,3,Blue,28,3,1,2321,1131,0.513
720766908,Attrited Customer,2,Blue,28,2,2,3021,3021,0
788794758,Attrited Customer,4,Blue,28,2,4,2979,2979,0
716009883,Existing Customer,1,Blue,28,3,1,8482,7897,0.069
719862258,Existing Customer,2,Blue,28,3,3,5666,4273,0.246
711234783,Attrited Customer,4,Blue,28,2,3,2020,2020,0
709158333,Existing Customer,4,Blue,28,2,1,2758,2297,0.167
709920258,Existing Customer,3,Blue,28,1,3,9294,7530,0.19
714443058,Attrited Customer,4,Blue,28,2,4,1484,1484,0
788930358,Existing Customer,4,Blue,28,2,2,2827,931,0.671
784880958,Existing Customer,4,Blue,28,3,1,4022,2342,0.418
710487033,Existing Customer,2,Blue,28,3,3,1438.3,1438.3,0
717502083,Attrited Customer,3,Blue,28,2,3,6314,6314,0
780670083,Attrited Customer,2,Blue,28,2,3,4363,4363,0
778722033,Existing Customer,2,Blue,28,2,0,2275,1010,0.556
712714008,Existing Customer,4,Blue,28,3,2,2725,423,0.845
719377383,Existing Customer,2,Blue,28,2,3,10880,8855,0.186
711272058,Existing Customer,4,Blue,28,3,3,1622,650,0.599
770929383,Existing Customer,2,Blue,28,1,1,7293,6300,0.136
720837708,Existing Customer,3,Blue,28,2,3,5471,2954,0.46
788960658,Existing Customer,2,Blue,28,2,3,2573,831,0.677
712524858,Existing Customer,1,Blue,28,6,3,2669,1020,0.618
788715483,Existing Customer,5,Blue,28,2,2,1558,679,0.564
779247483,Attrited Customer,1,Blue,28,2,6,2069,2069,0
771356508,Existing Customer,5,Blue,28,3,1,2665,729,0.726
789082758,Existing Customer,2,Blue,28,3,3,2734,1073,0.608
771045708,Attrited Customer,5,Blue,28,3,3,1504,534,0.645
713364783,Existing Customer,1,Blue,28,3,0,3453,2443,0.292
711410958,Existing Customer,3,Blue,28,2,3,13452,10935,0.187
718379358,Existing Customer,1,Silver,28,1,3,34516,32499,0.058
709065483,Existing Customer,3,Blue,28,2,3,9243,7224,0.218
717521508,Existing Customer,3,Gold,28,2,0,34516,32418,0.061
713688933,Existing Customer,0,Blue,28,1,1,8798,7289,0.172
712219083,Existing Customer,3,Blue,28,3,3,7142,5225,0.268
720903258,Attrited Customer,3,Blue,28,2,1,9405,9405,0
708682908,Existing Customer,4,Blue,28,2,1,2838,904,0.681
709556208,Existing Customer,3,Silver,28,1,2,22361,20488,0.084
711559008,Existing Customer,4,Blue,28,1,2,11642,10141,0.129
780497958,Existing Customer,3,Blue,28,3,3,16627,14509,0.127
708568983,Existing Customer,3,Blue,28,3,1,11476,9111,0.206
713552958,Existing Customer,5,Blue,28,3,1,12773,11136,0.128
710064033,Attrited Customer,3,Blue,28,2,5,4572,4572,0
713705358,Existing Customer,2,Blue,28,6,1,7349,6355,0.135
711838008,Attrited Customer,3,Blue,28,3,2,6407,5929,0.075
770970558,Existing Customer,2,Blue,28,2,3,13679,11412,0.166
712690458,Existing Customer,2,Blue,28,1,2,3629,1738,0.521
717439983,Attrited Customer,2,Blue,28,3,3,14774,12257,0.17
778832883,Existing Customer,3,Blue,28,3,1,8257,7296,0.116
718661958,Existing Customer,3,Blue,28,1,3,34516,32899,0.047
716723658,Existing Customer,2,Blue,28,3,1,3525,2006,0.431
772640808,Existing Customer,1,Blue,28,2,2,4623,3257,0.295
721402233,Existing Customer,3,Blue,28,3,1,19192,17685,0.079
719368533,Existing Customer,2,Silver,28,3,3,32250,30961,0.04
769667583,Attrited Customer,3,Blue,28,3,2,3744,3744,0
717724233,Existing Customer,3,Blue,28,1,3,9959,9225,0.074
778643733,Attrited Customer,1,Gold,28,2,1,23981,22527,0.061
713965683,Existing Customer,3,Blue,28,1,2,4380,4380,0
709007883,Existing Customer,2,Blue,28,2,3,3079,1812,0.411
